# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
SRR35809155_ctg370	cds	800683	801957	-	EIDGLC_00826	546.0	4.6e-193	0.981	0.979	0.673	UniRef:UniRef50_A0A1W2B4R0
SRR35809155_ctg370	cds	801969	802580	-	EIDGLC_00827	-	-	-	-	-	-
SRR35809155_ctg370	cds	802611	803180	-	EIDGLC_00828	203.0	4.1e-65	0.910	0.864	0.570	UniRef:UniRef50_A0A9X3YHR7
SRR35809155_ctg370	cds	803200	803664	-	EIDGLC_00829	261.0	2.6e-89	0.994	0.987	0.850	UniRef:UniRef50_A0A7W8A0J1
SRR35809155_ctg370	cds	803670	805007	-	EIDGLC_00830	491.0	1.1e-170	1.002	0.998	0.585	UniRef:UniRef50_A0A1M5U1P5
SRR35809155_ctg370	cds	805004	806428	-	EIDGLC_00831	790.0	4.6e-287	0.994	0.895	0.858	UniRef:UniRef50_Q9A7W2
SRR35809155_ctg370	cds	806440	807447	-	EIDGLC_00832	345.0	1.3e-116	1.003	0.997	0.560	UniRef:UniRef50_A0A653PQJ2
SRR35809155_ctg370	cds	807452	808702	-	EIDGLC_00833	624.0	1.9e-223	0.993	0.908	0.787	UniRef:UniRef50_A0A2W6XGN1
SRR35809155_ctg370	cds	808812	809345	+	EIDGLC_00834	208.0	1.4e-67	1.006	1.0	0.612	UniRef:UniRef50_A0A0Q7SYK7
SRR35809155_ctg370	cds	809349	813572	-	EIDGLC_00835	1878.0	0.0	0.970	0.949	0.707	UniRef:UniRef50_A0A0Q7DQN8
SRR35809155_ctg370	cds	813569	815260	-	EIDGLC_00836	822.0	4.3e-296	1.028	0.908	0.710	UniRef:UniRef50_A0A172Y566
SRR35809155_ctg370	cds	815406	815666	-	EIDGLC_00837	127.0	4.1e-38	1.0	1.0	0.814	UniRef:UniRef50_A0A0Q7T8C0
SRR35809155_ctg370	cds	815813	816895	-	EIDGLC_00838	425.0	4.0e-147	0.997	0.947	0.602	UniRef:UniRef50_A0A2E0Q497
SRR35809155_ctg370	tRNA	817005	817081	+	EIDGLC_00839	80.3	-	-	-	-	-
SRR35809155_ctg370	cds	817304	817858	+	EIDGLC_00840	251.0	4.2e-84	1.0	0.944	0.712	UniRef:UniRef50_A0A975GVT7
SRR35809155_ctg370	cds	817855	818970	-	EIDGLC_00841	499.0	1.3e-175	0.981	0.865	0.673	UniRef:UniRef50_A1SWU0
SRR35809155_ctg370	cds	818970	820100	-	EIDGLC_00842	660.0	1.0e-238	1.109	0.974	0.815	UniRef:UniRef50_B5ZPR8
SRR35809155_ctg370	cds	820138	820440	-	EIDGLC_00843	-	-	-	-	-	-
SRR35809155_ctg370	cds	820499	821002	-	EIDGLC_00844	-	-	-	-	-	-
SRR35809155_ctg370	cds	821258	822925	+	EIDGLC_00845	600.0	2.5e-210	1.016	1.052	0.548	UniRef:UniRef50_A0A845Q9I8
SRR35809155_ctg370	cds	823053	823535	+	EIDGLC_00846	178.0	4.6e-56	0.981	0.902	0.752	UniRef:UniRef50_D9QK74
SRR35809155_ctg370	cds	823594	824229	-	EIDGLC_00847	216.0	3.1e-69	1.005	0.938	0.509	UniRef:UniRef50_V4PN63
SRR35809155_ctg370	cds	824296	824724	-	EIDGLC_00848	211.0	2.3e-69	0.986	0.881	0.714	UniRef:UniRef50_A0A0Q5V374
SRR35809155_ctg370	cds	824737	825195	-	EIDGLC_00849	192.0	5.6e-62	0.934	0.934	0.627	UniRef:UniRef50_A0A1I6S1D9
SRR35809155_ctg370	cds	825284	825616	-	EIDGLC_00850	-	-	-	-	-	-
SRR35809155_ctg370	cds	825654	826067	-	EIDGLC_00851	165.0	1.0e-51	1.036	1.0	0.690	UniRef:UniRef50_A0A519JSJ4
SRR35809155_ctg370	cds	826127	826528	-	EIDGLC_00852	186.0	3.7e-60	0.932	0.873	0.758	UniRef:UniRef50_A0A172Y556
SRR35809155_ctg370	cds	826525	826995	-	EIDGLC_00853	216.0	4.8e-71	0.936	0.844	0.712	UniRef:UniRef50_A0A1V1UY40
SRR35809155_ctg370	cds	827079	828110	+	EIDGLC_00854	412.0	1.0e-142	0.962	0.979	0.597	UniRef:UniRef50_A0AAD0EEZ2
SRR35809155_ctg370	cds	828107	829738	-	EIDGLC_00855	769.0	3.0e-277	0.980	0.962	0.731	UniRef:UniRef50_A0A4Y9RUC3
SRR35809155_ctg370	cds	829933	830649	+	EIDGLC_00856	288.0	5.1e-97	0.945	0.907	0.591	UniRef:UniRef50_A0A920F0V9
SRR35809155_ctg370	cds	830634	831281	+	EIDGLC_00857	289.0	5.6e-98	0.986	0.883	0.637	UniRef:UniRef50_Q89SC0
SRR35809155_ctg370	cds	831278	831643	+	EIDGLC_00858	163.0	2.2e-51	0.992	0.916	0.667	UniRef:UniRef50_A0A7W9FA86
SRR35809155_ctg370	cds	831645	831917	-	EIDGLC_00859	-	-	-	-	-	-
SRR35809155_ctg370	tRNA	831980	832056	-	EIDGLC_00860	83.3	-	-	-	-	-
SRR35809155_ctg370	cds	832075	835260	-	EIDGLC_00861	842.0	3.6e-289	0.975	0.917	0.550	UniRef:UniRef50_A0A7W9A231
SRR35809155_ctg370	cds	835461	836354	+	EIDGLC_00862	288.0	3.7e-95	0.949	0.907	0.564	UniRef:UniRef50_A0A0Q4KF10
SRR35809155_ctg370	cds	836358	836540	+	EIDGLC_00863	71.6	5.1e-17	0.850	1.0	0.784	UniRef:UniRef50_A0A7W6JG05
SRR35809155_ctg370	cds	836572	837918	+	EIDGLC_00864	813.0	1.7e-297	0.989	0.955	0.905	UniRef:UniRef50_A0A7W9E7L1
SRR35809155_ctg370	cds	837984	838499	+	EIDGLC_00865	203.0	1.8e-65	0.877	0.820	0.713	UniRef:UniRef50_A0A0Q7T763
SRR35809155_ctg370	cds	838501	840618	-	EIDGLC_00866	967.0	0.0	0.909	0.957	0.757	UniRef:UniRef50_A0A0G9MQP2
SRR35809155_ctg370	cds	840581	841936	-	EIDGLC_00867	528.0	1.3e-184	0.980	0.919	0.586	UniRef:UniRef50_A0A7Z8Y635
SRR35809155_ctg370	cds	841981	843159	+	EIDGLC_00868	403.0	6.2e-137	0.939	0.818	0.563	UniRef:UniRef50_A4YRS4
SRR35809155_ctg370	cds	843169	844494	-	EIDGLC_00869	512.0	7.9e-179	1.007	0.957	0.583	UniRef:UniRef50_A0A7X5YLM4
SRR35809155_ctg370	cds	844491	846830	-	EIDGLC_00870	1203.0	0.0	1.004	1.008	0.767	UniRef:UniRef50_A0A2A4Z7S2
SRR35809155_ctg370	cds	846949	847146	+	EIDGLC_00871	75.1	4.6e-18	1.0	0.890	0.615	UniRef:UniRef50_A0A494RNR2
SRR35809155_ctg370	cds	847149	847472	+	EIDGLC_00872	60.8	2.2e-11	1.028	0.991	0.573	UniRef:UniRef50_A0A0Q7TGG8
SRR35809155_ctg370	cds	847469	848185	-	EIDGLC_00873	273.0	3.8e-91	1.021	0.996	0.601	UniRef:UniRef50_A0A1I6S2B6
SRR35809155_ctg370	cds	848229	848465	-	EIDGLC_00874	-	-	-	-	-	-
SRR35809155_ctg370	cds	848459	848959	-	EIDGLC_00875	181.0	8.2e-57	0.982	0.858	0.558	UniRef:UniRef50_A0A2E5KMG9
SRR35809155_ctg370	cds	848959	850026	-	EIDGLC_00876	597.0	7.1e-215	0.966	0.860	0.875	UniRef:UniRef50_A0A069INF9
SRR35809155_ctg370	cds	850133	850888	+	EIDGLC_00877	266.0	1.2e-87	0.940	0.834	0.589	UniRef:UniRef50_D9QJA8
SRR35809155_ctg370	cds	851021	851917	+	EIDGLC_00878	373.0	3.5e-128	0.983	0.880	0.648	UniRef:UniRef50_D9QJA7
SRR35809155_ctg370	cds	851914	852066	-	EIDGLC_00879	-	-	-	-	-	-
SRR35809155_ctg370	cds	852069	852245	-	EIDGLC_00880	-	-	-	-	-	-
SRR35809155_ctg370	cds	852318	852551	+	EIDGLC_00881	126.0	3.6e-38	1.0	0.939	0.818	UniRef:UniRef50_A0A1Q3JFF3
SRR35809155_ctg370	cds	852654	853055	+	EIDGLC_00882	-	-	-	-	-	-
SRR35809155_ctg370	cds	853056	853736	-	EIDGLC_00883	230.0	3.8e-74	0.991	0.865	0.536	UniRef:UniRef50_V4NQJ2
SRR35809155_ctg370	cds	853736	855124	-	EIDGLC_00884	579.0	2.0e-204	0.998	0.931	0.646	UniRef:UniRef50_A0A840D071
SRR35809155_ctg370	cds	855225	855590	+	EIDGLC_00885	204.0	1.5e-67	0.934	0.807	0.867	UniRef:UniRef50_A0A7W6NQB3
SRR35809155_ctg370	cds	855572	855970	-	EIDGLC_00886	183.0	1.2e-58	0.977	0.838	0.628	UniRef:UniRef50_C5AXE4
SRR35809155_ctg370	cds	856035	856799	-	EIDGLC_00887	271.0	1.6e-89	0.992	0.881	0.540	UniRef:UniRef50_A0A0P0CQM6
SRR35809155_ctg370	cds	856859	857350	-	EIDGLC_00888	189.0	6.1e-60	1.037	0.904	0.586	UniRef:UniRef50_Q9A6J2
SRR35809155_ctg370	cds	857836	859206	-	EIDGLC_00889	523.0	1.4e-182	0.956	0.906	0.612	UniRef:UniRef50_V4R2L2
SRR35809155_ctg370	cds	859226	860125	-	EIDGLC_00890	251.0	3.6e-80	0.957	0.831	0.521	UniRef:UniRef50_W6K6F0
SRR35809155_ctg370	cds	860198	861262	+	EIDGLC_00891	451.0	1.4e-157	0.986	0.948	0.685	UniRef:UniRef50_V4Q1P4
SRR35809155_ctg370	cds	861269	861589	-	EIDGLC_00892	118.0	6.0e-34	0.953	0.821	0.554	UniRef:UniRef50_A0A0N1LJP4
SRR35809155_ctg370	cds	861605	862120	-	EIDGLC_00893	249.0	1.6e-83	1.035	0.851	0.695	UniRef:UniRef50_A0AA95JF54
SRR35809155_ctg370	cds	862120	862422	-	EIDGLC_00894	-	-	-	-	-	-
SRR35809155_ctg370	cds	862422	863279	-	EIDGLC_00895	395.0	2.1e-137	0.947	0.841	0.689	UniRef:UniRef50_P0A884
SRR35809155_ctg370	cds	863354	863614	-	EIDGLC_00896	114.0	4.4e-33	0.965	0.965	0.651	UniRef:UniRef50_A0A1I6S3D1
SRR35809155_ctg370	cds	863621	864169	-	EIDGLC_00897	196.0	2.3e-62	0.951	0.874	0.584	UniRef:UniRef50_A0A258CZE1
SRR35809155_ctg370	cds	864252	865184	+	EIDGLC_00898	537.0	2.0e-192	0.981	0.854	0.898	UniRef:UniRef50_A0A539D0I3
SRR35809155_ctg370	tRNA	865238	865314	-	EIDGLC_00899	79.1	-	-	-	-	-
SRR35809155_ctg370	tRNA	865471	865544	+	EIDGLC_00900	54.5	-	-	-	-	-
SRR35809155_ctg370	cds	865696	866298	-	EIDGLC_00901	272.0	2.8e-91	1.0	0.810	0.675	UniRef:UniRef50_D9QKW8
SRR35809155_ctg370	cds	866649	867077	+	EIDGLC_00902	143.0	9.7e-43	1.0	0.887	0.528	UniRef:UniRef50_A0A1S6EW23
SRR35809155_ctg370	cds	867107	868540	-	EIDGLC_00903	-	-	-	-	-	-
SRR35809155_ctg370	cds	868608	868940	-	EIDGLC_00904	-	-	-	-	-	-
SRR35809155_ctg370	cds	868972	869529	-	EIDGLC_00905	301.0	4.0e-104	1.0	0.979	0.805	UniRef:UniRef50_A0A7W8MFV7
SRR35809155_ctg370	cds	869546	871723	-	EIDGLC_00906	1316.0	0.0	0.999	0.923	0.878	UniRef:UniRef50_A0A653R932
SRR35809155_ctg370	cds	871739	872641	+	EIDGLC_00907	271.0	1.7e-88	0.947	0.890	0.521	UniRef:UniRef50_B0SZI4
SRR35809155_ctg370	cds	872706	873284	-	EIDGLC_00908	-	-	-	-	-	-
SRR35809155_ctg370	cds	873233	874099	-	EIDGLC_00909	307.0	2.5e-102	0.986	0.811	0.585	UniRef:UniRef50_O33730
SRR35809155_ctg370	cds	874096	874593	-	EIDGLC_00910	-	-	-	-	-	-
SRR35809155_ctg370	cds	874710	875612	+	EIDGLC_00911	313.0	7.0e-105	1.007	0.924	0.579	UniRef:UniRef50_V4QAG2
SRR35809155_ctg370	cds	875736	876518	+	EIDGLC_00912	325.0	1.5e-110	0.904	0.825	0.668	UniRef:UniRef50_Q9A7Z5
SRR35809155_ctg370	cds	876467	877504	-	EIDGLC_00913	477.0	1.0e-167	0.986	0.872	0.721	UniRef:UniRef50_Q0APD0
SRR35809155_ctg370	cds	877517	878095	-	EIDGLC_00914	179.0	2.9e-55	0.979	0.913	0.548	UniRef:UniRef50_Q2NBA1
SRR35809155_ctg370	cds	878209	878670	+	EIDGLC_00915	-	-	-	-	-	-
SRR35809155_ctg370	cds	878645	880846	-	EIDGLC_00916	1153.0	0.0	0.924	0.812	0.860	UniRef:UniRef50_A0A7C2WW87
SRR35809155_ctg370	cds	880912	881487	-	EIDGLC_00917	-	-	-	-	-	-
SRR35809155_ctg370	cds	881600	882331	-	EIDGLC_00918	346.0	1.0e-119	0.996	0.931	0.678	UniRef:UniRef50_Q9A802
SRR35809155_ctg370	cds	882385	883302	-	EIDGLC_00919	524.0	7.1e-188	1.007	0.953	0.840	UniRef:UniRef50_A0A539DGU9
SRR35809155_ctg370	cds	883354	883968	-	EIDGLC_00920	264.0	2.2e-88	0.975	0.892	0.588	UniRef:UniRef50_Q9RJP5
SRR35809155_ctg370	cds	884100	884447	+	EIDGLC_00921	137.0	5.2e-41	0.930	0.829	0.617	UniRef:UniRef50_A0A0K1Q4A7
SRR35809155_ctg370	cds	884431	884931	+	EIDGLC_00922	314.0	1.9e-109	1.0	0.917	0.867	UniRef:UniRef50_A0A0M6YBI9
SRR35809155_ctg370	cds	884970	885449	+	EIDGLC_00923	224.0	2.1e-74	0.943	0.888	0.693	UniRef:UniRef50_A0A1S1HDQ1
SRR35809155_ctg370	cds	885446	885817	+	EIDGLC_00924	-	-	-	-	-	-
SRR35809155_ctg370	cds	885851	886291	+	EIDGLC_00925	247.0	7.0e-84	1.007	0.974	0.735	UniRef:UniRef50_R0EHP4
SRR35809155_ctg370	cds	886288	886680	+	EIDGLC_00926	118.0	4.0e-33	0.915	0.821	0.504	UniRef:UniRef50_H6NMR6
SRR35809155_ctg370	cds	886677	887168	+	EIDGLC_00927	253.0	1.2e-85	0.975	0.958	0.711	UniRef:UniRef50_A0A0Q7EIJ6
SRR35809155_ctg370	cds	887173	887583	+	EIDGLC_00928	152.0	2.3e-46	0.941	0.877	0.602	UniRef:UniRef50_A0A1C3K506
SRR35809155_ctg370	cds	887580	888533	+	EIDGLC_00929	317.0	8.1e-106	0.852	0.826	0.600	UniRef:UniRef50_A0A0Q7E2L8
SRR35809155_ctg370	cds	888632	889585	+	EIDGLC_00930	454.0	4.9e-160	0.849	0.823	0.859	UniRef:UniRef50_A0A0Q7E2L8
SRR35809155_ctg370	cds	889609	890274	+	EIDGLC_00931	307.0	3.8e-105	0.995	0.948	0.673	UniRef:UniRef50_A0A0Q7EFR3
SRR35809155_ctg370	cds	890277	890672	+	EIDGLC_00932	175.0	1.3e-55	1.008	0.863	0.667	UniRef:UniRef50_C7QIK7
SRR35809155_ctg370	cds	890645	891904	-	EIDGLC_00933	461.0	1.0e-159	1.019	1.0	0.574	UniRef:UniRef50_A0A1R4FU50
SRR35809155_ctg370	cds	891911	892858	-	EIDGLC_00934	390.0	1.5e-134	0.984	0.873	0.645	UniRef:UniRef50_Q0APC5
SRR35809155_ctg370	cds	892855	893571	-	EIDGLC_00935	294.0	1.6e-99	0.983	0.963	0.650	UniRef:UniRef50_A0A0Q5V6L0
SRR35809155_ctg370	cds	893571	894878	-	EIDGLC_00936	-	-	-	-	-	-
SRR35809155_ctg370	cds	894938	895339	-	EIDGLC_00937	160.0	2.5e-49	1.038	0.831	0.601	UniRef:UniRef50_Q8UGK4
SRR35809155_ctg370	cds	895336	896082	-	EIDGLC_00938	273.0	3.5e-90	0.984	0.813	0.631	UniRef:UniRef50_Q3J5W4
SRR35809155_ctg370	cds	896086	896688	-	EIDGLC_00939	205.0	1.2e-65	0.975	0.965	0.564	UniRef:UniRef50_B4RCV1
SRR35809155_ctg370	cds	896716	898902	-	EIDGLC_00940	1114.0	0.0	0.992	0.809	0.777	UniRef:UniRef50_A0A7L5Z805
SRR35809155_ctg370	cds	899004	899363	-	EIDGLC_00941	169.0	7.2e-54	1.0	1.0	0.731	UniRef:UniRef50_P58066
SRR35809155_ctg370	cds	899449	899985	-	EIDGLC_00942	258.0	6.2e-87	1.0	0.864	0.736	UniRef:UniRef50_A0A2W6XGN4
SRR35809155_ctg370	cds	900005	900586	+	EIDGLC_00943	208.0	1.1e-66	0.881	0.806	0.576	UniRef:UniRef50_A0L8U2
SRR35809155_ctg370	cds	900583	901224	+	EIDGLC_00944	187.0	4.9e-58	0.920	0.925	0.510	UniRef:UniRef50_UPI000477EB86
SRR35809155_ctg370	cds	901310	902272	+	EIDGLC_00945	307.0	1.3e-101	0.934	0.847	0.542	UniRef:UniRef50_A0A7X5YM22
SRR35809155_ctg370	cds	902390	902602	+	EIDGLC_00946	103.0	1.9e-29	0.943	0.930	0.727	UniRef:UniRef50_A0A514C112
SRR35809155_ctg370	cds	902610	903080	-	EIDGLC_00947	213.0	1.1e-69	1.006	0.913	0.688	UniRef:UniRef50_B2IDQ9
SRR35809155_ctg370	cds	903080	903964	-	EIDGLC_00948	295.0	3.2e-98	0.993	0.970	0.527	UniRef:UniRef50_A0A0T5PFE8
SRR35809155_ctg370	cds	904074	906161	+	EIDGLC_00949	1267.0	0.0	1.007	0.992	0.920	UniRef:UniRef50_A0A1R4FB04
SRR35809155_ctg370	cds	906113	906913	-	EIDGLC_00950	327.0	1.6e-111	0.906	0.880	0.759	UniRef:UniRef50_A0A7X5YM09
SRR35809155_ctg370	cds	906910	907896	-	EIDGLC_00951	387.0	4.8e-133	0.994	0.929	0.693	UniRef:UniRef50_A0A7Z9C5T4
SRR35809155_ctg370	cds	907893	908690	-	EIDGLC_00952	340.0	1.2e-116	0.985	0.909	0.686	UniRef:UniRef50_A0A4P1K5X2
SRR35809155_ctg370	cds	908687	909316	-	EIDGLC_00953	244.0	1.7e-80	0.952	0.881	0.628	UniRef:UniRef50_D9QLD4
SRR35809155_ctg370	cds	909495	910892	+	EIDGLC_00954	548.0	5.3e-192	0.966	0.880	0.650	UniRef:UniRef50_D9QLD5
SRR35809155_ctg370	cds	910864	911754	+	EIDGLC_00955	428.0	5.5e-150	1.014	0.880	0.700	UniRef:UniRef50_B0T1N1
SRR35809155_ctg370	cds	911742	912548	+	EIDGLC_00956	268.0	2.2e-88	0.970	0.942	0.546	UniRef:UniRef50_A0A0P8ABK6
SRR35809155_ctg370	cds	912545	912901	-	EIDGLC_00957	171.0	1.7e-54	0.983	0.885	0.681	UniRef:UniRef50_A0A7W9A1M3
SRR35809155_ctg370	cds	912901	916356	-	EIDGLC_00958	1210.0	0.0	0.994	0.953	0.568	UniRef:UniRef50_A0A4S2HFK3
SRR35809155_ctg370	cds	916587	916682	-	EIDGLC_00959	-	-	-	-	-	-
SRR35809155_ctg370	cds	916843	916962	+	EIDGLC_00960	49.7	8.5e-09	1.0	0.951	0.718	UniRef:UniRef50_A0A7W9FE05
SRR35809155_ctg370	cds	916970	917512	-	EIDGLC_00961	157.0	2.5e-47	0.878	0.827	0.519	UniRef:UniRef50_B4RGF0
SRR35809155_ctg370	cds	917582	918283	-	EIDGLC_00962	275.0	6.2e-92	1.060	0.996	0.632	UniRef:UniRef50_A0A918RRU4
SRR35809155_ctg370	cds	918276	919577	-	EIDGLC_00963	588.0	2.2e-209	0.977	0.957	0.709	UniRef:UniRef50_Q9A6Z6
SRR35809155_ctg370	cds	919574	920890	-	EIDGLC_00964	651.0	1.8e-232	0.998	0.803	0.714	UniRef:UniRef50_Q6N5P6
SRR35809155_ctg370	cds	920952	922013	-	EIDGLC_00965	-	-	-	-	-	-
SRR35809155_ctg370	cds	922065	922403	-	EIDGLC_00966	184.0	1.1e-59	1.0	0.812	0.732	UniRef:UniRef50_A0A0Q7E3I4
SRR35809155_ctg370	cds	922413	922673	-	EIDGLC_00967	118.0	1.3e-34	0.965	0.847	0.590	UniRef:UniRef50_A0A0Q5V604
SRR35809155_ctg370	cds	922673	923098	-	EIDGLC_00968	194.0	4.9e-63	1.078	0.981	0.632	UniRef:UniRef50_A0A3T1CI23
SRR35809155_ctg370	cds	923181	923612	-	EIDGLC_00969	-	-	-	-	-	-
SRR35809155_ctg370	cds	923721	924137	-	EIDGLC_00970	-	-	-	-	-	-
SRR35809155_ctg370	cds	924285	924998	+	EIDGLC_00971	234.0	3.1e-75	1.008	0.863	0.506	UniRef:UniRef50_A0A3L0W141
SRR35809155_ctg370	cds	924995	926320	+	EIDGLC_00972	461.0	9.8e-159	0.986	0.969	0.593	UniRef:UniRef50_A0A7Z8Y5Q1
SRR35809155_ctg370	cds	926336	927955	-	EIDGLC_00973	582.0	1.1e-202	0.959	0.879	0.576	UniRef:UniRef50_A0A369Q4R7
SRR35809155_ctg370	cds	928134	929075	-	EIDGLC_00974	350.0	2.0e-119	1.006	1.003	0.632	UniRef:UniRef50_A1WX20
SRR35809155_ctg370	cds	929168	930103	-	EIDGLC_00975	-	-	-	-	-	-
SRR35809155_ctg370	cds	930260	931465	-	EIDGLC_00976	412.0	5.3e-140	0.985	0.862	0.585	UniRef:UniRef50_P14285
SRR35809155_ctg370	cds	931556	932290	+	EIDGLC_00977	260.0	6.1e-86	1.045	1.016	0.643	UniRef:UniRef50_A0A521NZH6
SRR35809155_ctg370	cds	932287	933147	+	EIDGLC_00978	464.0	4.6e-165	1.021	1.0	0.863	UniRef:UniRef50_A0A1I6PZE2
SRR35809155_ctg370	cds	933161	933535	-	EIDGLC_00979	102.0	2.8e-27	0.887	0.809	0.518	UniRef:UniRef50_A0A7Z7CZH1
SRR35809155_ctg370	cds	933532	934176	-	EIDGLC_00980	-	-	-	-	-	-
SRR35809155_ctg370	cds	934308	936731	-	EIDGLC_00981	767.0	3.3e-267	1.011	0.946	0.540	UniRef:UniRef50_W6RAQ1
SRR35809155_ctg370	cds	936889	938556	+	EIDGLC_00982	548.0	4.9e-189	1.085	1.015	0.522	UniRef:UniRef50_V4PIH2
SRR35809155_ctg370	tRNA	938651	938735	+	EIDGLC_00983	72.6	-	-	-	-	-
SRR35809155_ctg370	cds	938906	939286	+	EIDGLC_00984	-	-	-	-	-	-
SRR35809155_ctg370	cds	939352	939981	+	EIDGLC_00985	188.0	1.4e-58	0.842	0.838	0.557	UniRef:UniRef50_A0A259CIS6
SRR35809155_ctg370	cds	940143	940928	+	EIDGLC_00986	350.0	1.7e-120	0.985	0.921	0.661	UniRef:UniRef50_G2IPR2
SRR35809155_ctg370	cds	940925	941326	-	EIDGLC_00987	216.0	7.1e-72	0.925	0.860	0.854	UniRef:UniRef50_A0A0Q7S6W4
SRR35809155_ctg370	cds	941336	942580	-	EIDGLC_00988	488.0	2.6e-170	0.998	0.952	0.639	UniRef:UniRef50_B0T7U7
SRR35809155_ctg370	cds	942733	943434	+	EIDGLC_00989	-	-	-	-	-	-
SRR35809155_ctg370	cds	943577	944305	-	EIDGLC_00990	353.0	3.0e-122	0.988	0.869	0.774	UniRef:UniRef50_A0A653LFE0
SRR35809155_ctg370	cds	944302	947034	-	EIDGLC_00991	1106.0	0.0	0.812	1.007	0.727	UniRef:UniRef50_A0A800A5I7
SRR35809155_ctg370	cds	947121	947735	-	EIDGLC_00992	-	-	-	-	-	-
SRR35809155_ctg370	cds	947876	949417	-	EIDGLC_00993	605.0	3.3e-213	1.041	1.006	0.670	UniRef:UniRef50_A0A172Y5I1
SRR35809155_ctg370	cds	949548	950177	-	EIDGLC_00994	222.0	6.5e-72	0.981	0.928	0.600	UniRef:UniRef50_A0A1R4G4D0
SRR35809155_ctg370	tRNA	950331	950404	+	EIDGLC_00995	67.6	-	-	-	-	-
SRR35809155_ctg370	cds	950424	950543	-	EIDGLC_00996	-	-	-	-	-	-
SRR35809155_ctg370	cds	950634	951437	-	EIDGLC_00997	271.0	2.5e-89	0.978	0.882	0.552	UniRef:UniRef50_A0A653LFF9
SRR35809155_ctg370	tRNA	951508	951582	+	EIDGLC_00998	89.1	-	-	-	-	-
SRR35809155_ctg370	cds	951722	952471	-	EIDGLC_00999	215.0	6.9e-68	1.036	0.996	0.508	UniRef:UniRef50_A0A0Q7SFI8
SRR35809155_ctg370	cds	952552	953151	+	EIDGLC_01000	223.0	2.7e-72	0.884	0.815	0.597	UniRef:UniRef50_E8RNN5
SRR35809155_ctg370	cds	953279	953569	+	EIDGLC_01001	116.0	1.9e-33	1.010	0.942	0.701	UniRef:UniRef50_A0A172Y4S5
SRR35809155_ctg370	cds	953643	954977	-	EIDGLC_01002	523.0	3.8e-183	1.009	0.961	0.583	UniRef:UniRef50_A0A2U2BSX5
SRR35809155_ctg370	cds	955048	955479	-	EIDGLC_01003	198.0	2.0e-64	0.909	0.861	0.762	UniRef:UniRef50_P0CAU3
SRR35809155_ctg370	cds	955666	956091	-	EIDGLC_01004	-	-	-	-	-	-
SRR35809155_ctg370	cds	956275	957381	+	EIDGLC_01005	351.0	4.5e-117	1.005	0.845	0.565	UniRef:UniRef50_Q2RQE9
SRR35809155_ctg370	cds	957384	957695	+	EIDGLC_01006	125.0	9.2e-37	1.058	1.0	0.587	UniRef:UniRef50_A0A1S6EWD1
SRR35809155_ctg370	cds	957692	958135	+	EIDGLC_01007	179.0	1.0e-56	0.973	0.935	0.727	UniRef:UniRef50_A0A7W8HY47
SRR35809155_ctg370	cds	958119	959699	-	EIDGLC_01008	499.0	6.8e-171	0.990	0.946	0.549	UniRef:UniRef50_A0A1H0CKW0
SRR35809155_ctg370	cds	959665	959802	-	EIDGLC_01009	-	-	-	-	-	-
SRR35809155_ctg370	cds	959996	960478	+	EIDGLC_01010	157.0	8.2e-48	0.856	0.820	0.584	UniRef:UniRef50_A0A0F2S2K0
SRR35809155_ctg370	cds	960475	960921	-	EIDGLC_01011	-	-	-	-	-	-
SRR35809155_ctg370	cds	961139	964090	+	EIDGLC_01012	1647.0	0.0	0.981	0.999	0.843	UniRef:UniRef50_A0A975FZW3
SRR35809155_ctg370	cds	964104	965027	-	EIDGLC_01013	373.0	2.4e-128	0.980	0.965	0.698	UniRef:UniRef50_A0A0Q7RR25
SRR35809155_ctg370	cds	965203	966600	+	EIDGLC_01014	624.0	2.7e-221	1.0	0.845	0.680	UniRef:UniRef50_Q1GGU2
SRR35809155_ctg370	cds	966600	966797	+	EIDGLC_01015	71.6	1.1e-16	0.938	0.813	0.557	UniRef:UniRef50_A0A9E2HMR9
SRR35809155_ctg370	cds	966797	967702	+	EIDGLC_01016	345.0	2.0e-117	0.924	0.874	0.626	UniRef:UniRef50_D9QJ75
SRR35809155_ctg370	cds	967725	968339	+	EIDGLC_01017	303.0	2.8e-104	0.848	0.836	0.809	UniRef:UniRef50_A0A1S6EW72
SRR35809155_ctg370	cds	968310	968945	-	EIDGLC_01018	266.0	9.5e-89	0.986	0.825	0.707	UniRef:UniRef50_A0A7W9A5Y2
SRR35809155_ctg370	cds	968938	969555	-	EIDGLC_01019	222.0	6.1e-72	1.049	1.009	0.544	UniRef:UniRef50_Q9A6U5
SRR35809155_ctg370	cds	969679	970665	-	EIDGLC_01020	318.0	5.9e-106	1.034	0.974	0.537	UniRef:UniRef50_B0T1P5
SRR35809155_ctg370	cds	970671	972269	-	EIDGLC_01021	726.0	1.6e-260	1.002	0.976	0.734	UniRef:UniRef50_A0A519HNJ4
SRR35809155_ctg370	cds	972300	972605	-	EIDGLC_01022	-	-	-	-	-	-
