ID	taxid	taxid2	length	name	nuctype	Htaxid	Hname	Vfamily	Hgroup	hosttype	seq_ids	<i>S</i><sub>G</sub> to Lepyrophagus	<i>S</i><sub>G</sub> to Eremotheras	<i>S</i><sub>G</sub> to Ammolykos	order
NC_023564	1429759	1429759-1	52974	Mycobacterium phage EagleEye	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023564	0.0	0.0	0.0	467
NC_054781	2182403	2182403-1	51633	Mycobacterium phage Priamo	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054781	0.0	0.0	0.0033	468
NC_054779	2656562	2656562-1	51800	Mycobacterium phage Blinn1	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054779	0.0033	0.0	0.0	469
NC_054780	2502450	2502450-1	50341	Mycobacterium phage JewelBug	dsDNA	1772	Mycolicibacterium smegmatis	-	Actinomycetota	Prokaryote	NC_054780	0.0	0.0	0.0	470
NC_042330	2922220	2922220-1	51702	Mycobacterium phage EricB	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042330	0.0	0.0	0.0	471
NC_029077	1542912	1542912-1	52155	Mycobacterium phage VohminGhazi	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_029077	0.0	0.0	0.0	472
JF937092	1034102	1034102-1	51547	Mycobacterium phage DaVinci	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	JF937092	0.0	0.0	0.0	473
NC_054782	2047840	2047840-1	52879	Mycobacterium phage Koko	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054782	0.0023	0.0	0.0	474
NC_042309	2920886	2920886-1	52213	Mycobacterium phage Gladiator	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042309	0.0017	0.0	0.0	475
NC_042318	2922204	2922204-1	51889	Mycobacterium phage Hammer	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042318	0.0023	0.0	0.0	476
NC_023713	1089117	1089117-1	52288	Mycobacterium phage Blue7	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023713	0.0043	0.0	0.0	477
NC_022985	1391433	1391433-1	52122	Mycobacterium phage Zaka	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_022985	0.0	0.0026	0.0	478
NC_022977	1391429	1391429-1	52344	Mycobacterium phage Artemis2UCLA	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_022977	0.0	0.0	0.0	479
NC_042334	2923004	2923004-1	48963	Mycobacterium phage Jeffabunny	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042334	0.0	0.0013	0.0	480
NC_022965	1391430	1391430-1	52873	Mycobacterium phage CloudWang3	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_022965	0.0	0.0013	0.0	481
KF017927	1340711	1340711-1	52807	Mycobacterium phage Odin	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	KF017927	0.0093	0.0024	0.0	482
NC_008203	2911435	2911435-1	52047	Mycobacterium phage Che12	dsDNA	1762	-	-	-	Prokaryote	NC_008203	0.0086	0.0039	0.0	483
NC_022058	1383059	1383059-1	52519	Mycobacterium phage Adzzy	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_022058	0.0085	0.0052	0.0	484
NC_028932	1701853	1701853-1	52088	Mycobacterium phage Serenity	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028932	0.0	0.0024	0.0	485
NC_017973	1175504	1175504-1	52474	Mycobacterium phage SWU1	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_017973	0.0080	0.0	0.0	486
NC_001335	31757	31757-1	52297	Fromanvirus L5	dsDNA	1763	Mycobacterium	-	Actinomycetota	Prokaryote	NC_001335	0.0052	0.0	0.0035	487
NC_001900	2905674	2905674-1	49127	Mycobacterium phage D29	dsDNA	1762	-	-	-	Prokaryote	NC_001900	0.0136	0.0	0.0	488
NC_021318	1327948	1327948-1	51214	Mycobacterium phage Chy5	dsDNA	1762	-	-	-	Prokaryote	NC_021318	0.0177	0.0	0.0036	489
NC_021338	1327947	1327947-1	46639	Mycobacterium phage Chy4	dsDNA	1762	-	-	-	Prokaryote	NC_021338	0.0178	0.0	0.0036	490
NC_011023	2914013	2914013-1	52892	Mycobacterium phage Pukovnik	dsDNA	1762	-	-	-	Prokaryote	NC_011023	0.0022	0.0025	0.0024	491
NC_054814	2499042	2499042-1	53467	Mycobacterium phage IronMan	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054814	0.0110	0.0037	0.0	492
NC_054815	2686088	2686088-1	53598	Mycobacterium phage Phaded	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054815	0.0128	0.0	0.0050	493
NC_031279	1784956	1784956-1	52129	Mycobacterium phage Bactobuster	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_031279	0.0076	0.0	0.0049	494
NC_023607	1458717	1458717-1	53396	Mycobacterium phage 40AC	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023607	0.0074	0.0038	0.0093	495
NC_023731	1071503	1071503-1	53526	Mycobacterium phage Trixie	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023731	0.0145	0.0038	0.0038	496
NC_031277	1815972	1815972-1	52561	Mycobacterium phage ArcherNM	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_031277	0.0145	0.0100	0.0	497
NC_025444	711470	711470-1	53332	Mycobacterium phage RedRock	dsDNA	1762	-	-	-	Prokaryote	NC_025444	0.0184	0.0072	0.0	498
NC_031256	1815969	1815969-1	53486	Mycobacterium phage Loser	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_031256	0.0217	0.0113	0.0	499
NC_022087	1076630	1076630-1	53253	Mycobacterium phage AnnaL29	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_022087	0.0236	0.0012	0.0070	500
NC_054813	2500574	2500574-1	53377	Mycobacterium phage Malec	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054813	0.0061	0.0038	0.0047	501
NC_028877	1560285	1560285-1	52967	Mycobacterium phage Larenn	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028877	0.0051	0.0074	0.0047	502
NC_028794	1527520	1527520-1	52647	Mycobacterium phage Piro94	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028794	0.0045	0.0050	0.0	503
NC_028852	1555201	1555201-1	53042	Mycobacterium phage Equemioh13	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028852	0.0066	0.0051	0.0	504
NC_054808	2488784	2488784-1	53001	Mycobacterium phage Centaur	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054808	0.0141	0.0	0.0	505
NC_023606	1458841	1458841-1	52963	Mycobacterium phage CRB1	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023606	0.0054	0.0115	0.0085	506
NC_028744	1718166	1718166-1	53141	Mycobacterium phage LadyBird	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028744	0.0044	0.0065	0.0048	507
NC_020876	1245814	1245814-1	53028	Mycobacterium phage First	dsDNA	1772	Mycolicibacterium smegmatis	-	Actinomycetota	Prokaryote	NC_020876	0.0142	0.0124	0.0114	508
NC_023597	1458726	1458726-1	53124	Mycobacterium phage 20ES	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023597	0.0054	0.0067	0.0081	509
NC_023553	1437839	1437839-1	53159	Mycobacterium phage Echild	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023553	0.0087	0.0110	0.0081	510
NC_054806	2591074	2591074-1	53136	Mycobacterium phage Benvolio	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054806	0.0087	0.0098	0.0070	511
NC_023707	1071504	1071504-1	53169	Mycobacterium phage Turbido	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023707	0.0099	0.0	0.0058	512
NC_054807	2656567	2656567-1	49937	Mycobacterium phage Bugsy	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054807	0.0182	0.0065	0.0	513
NC_054812	2024294	2024294-1	53366	Mycobacterium phage JoshKayV	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054812	0.0127	0.0026	0.0	514
NC_031263	1821723	1821723-1	53935	Mycobacterium phage EvilGenius	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_031263	0.0099	0.0	0.0037	515
NC_029043	1555235	1555235-1	53184	Mycobacterium phage SweetiePie	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_029043	0.0212	0.0063	0.0060	516
KM463009	1552733	1552733-1	53395	Mycobacterium phage Power	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	KM463009	0.0054	0.0125	0.0039	517
NC_054810	2743928	2743928-1	53399	Mycobacterium phage Georgie2	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054810	0.0182	0.0049	0.0039	518
NC_054805	2041517	2041517-1	53545	Mycobacterium phage Anselm	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054805	0.0118	0.0061	0.0	519
NC_054811	1983575	1983575-1	53085	Mycobacterium phage Heffalump	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054811	0.0096	0.0037	0.0	520
NC_054809	2126943	2126943-1	52618	Mycobacterium phage Fameo	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054809	0.0054	0.0040	0.0026	521
NC_054791	2024303	2024303-1	50514	Mycobacterium phage MyraDee	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054791	0.0056	0.0038	0.0	522
NC_022753	1354510	1354510-1	52282	Mycobacterium phage Fredward	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_022753	0.0023	0.0028	0.0	523
NC_042335	2923007	2923007-1	49228	Mycobacterium phage Saintus	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042335	0.0	0.0050	0.0	524
NC_028860	1673873	1673873-1	52392	Mycobacterium phage Smeadley	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028860	0.0026	0.0	0.0	525
NC_042337	2902840	2902840-1	52494	Mycobacterium phage Astro	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042337	0.0026	0.0	0.0046	526
NC_054774	2126816	2126816-1	51594	Mycobacterium phage Naca	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054774	0.0	0.0	0.0	527
NC_028802	1673876	1673876-1	49158	Mycobacterium phage UnionJack	dsDNA	1763	Mycobacterium	-	Actinomycetota	Prokaryote	NC_028802	0.0032	0.0035	0.0	528
NC_054775	2517968	2517968-1	50693	Mycobacterium phage Scorpia	dsDNA	1772	Mycolicibacterium smegmatis	-	Actinomycetota	Prokaryote	NC_054775	0.0	0.0	0.0	529
NC_028897	1698366	1698366-1	49421	Mycobacterium phage Chadwick	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028897	0.0	0.0	0.0	530
NC_042331	2902890	2902890-1	51083	Mycobacterium phage Benedict	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042331	0.0	0.0	0.0	531
JX042578	1195069	1195069-1	51505	Mycobacterium phage ElTiger69	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	JX042578	0.0	0.0	0.0	532
JN083853	1041808	1041808-1	51241	Mycobacterium phage Airmid	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	JN083853	0.0	0.0	0.0	533
NC_028960	1718172	1718172-1	51543	Mycobacterium phage Theia	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028960	0.0	0.0	0.0	534
NC_042333	2922992	2922992-1	50965	Mycobacterium phage Cuco	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042333	0.0	0.0	0.0	535
NC_028912	1527534	1527534-1	49717	Mycobacterium phage Swirley	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028912	0.0	0.0	0.0	536
NC_022086	1340818	1340818-1	50690	Mycobacterium phage LittleCherry	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_022086	0.0	0.0	0.0	537
NC_042312	2920883	2920883-1	51578	Mycobacterium phage George	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042312	0.0	0.0	0.0	538
NC_054776	2593355	2593355-1	51182	Mycobacterium phage Zolita	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054776	0.0	0.0	0.0	539
NC_054777	2664224	2664224-1	51052	Mycobacterium phage Bluefalcon	dsDNA	1772	Mycolicibacterium smegmatis	-	Actinomycetota	Prokaryote	NC_054777	0.0	0.0	0.0	540
NC_054778	2047836	2047836-1	47409	Mycobacterium phage Archetta	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054778	0.0	0.0	0.0	541
NC_041984	1161934	1161934-1	50332	Mycobacterium phage Tiger	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_041984	0.0	0.0	0.0	542
NC_022984	1429912	1429912-1	51319	Mycobacterium phage Jovo	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_022984	0.0	0.0	0.0	543
NC_022973	1391431	1391431-1	50755	Mycobacterium phage Conspiracy	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_022973	0.0	0.0	0.0	544
NC_054792	2077134	2077134-1	51509	Mycobacterium phage PP	dsDNA	1763	Mycobacterium	-	Actinomycetota	Prokaryote	NC_054792	0.0163	0.0024	0.0025	545
NC_028914	1589274	1589274-1	52927	Mycobacterium phage Sheen	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028914	0.0063	0.0052	0.0	546
NC_054788	2077150	2077150-1	50013	Mycobacterium phage SWU2	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054788	0.0	0.0026	0.0052	547
NC_021308	1327770	1327770-1	52617	Mycobacterium phage HINdeR	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_021308	0.0	0.0	0.0036	548
NC_041983	1032895	1032895-1	53278	Mycobacterium phage Timshel	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_041983	0.0024	0.0	0.0	549
NC_054789	2744011	2744011-1	53254	Mycobacterium phage DroogsArmy	dsDNA	1772	Mycolicibacterium smegmatis	-	Actinomycetota	Prokaryote	NC_054789	0.0043	0.0	0.0	550
NC_054793	2024295	2024295-1	50283	Mycobacterium phage Kimona	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054793	0.0054	0.0	0.0026	551
NC_054770	2530154	2530154-1	50062	Mycobacterium phage Veracruz	dsDNA	1772	Mycolicibacterium smegmatis	-	Actinomycetota	Prokaryote	NC_054770	0.0066	0.0051	0.0037	552
KM592966	1551642	1551642-1	50066	Mycobacterium phage QuinnKiro	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	KM592966	0.0066	0.0051	0.0037	553
NC_054772	1897486	1897486-1	50657	Mycobacterium phage BabyRay	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054772	0.0033	0.0	0.0011	554
NC_054773	2126722	2126722-1	50006	Mycobacterium phage Pistachio	dsDNA	1771	Mycolicibacterium phlei	-	Actinomycetota	Prokaryote	NC_054773	0.0	0.0050	0.0048	555
NC_042328	2922217	2922217-1	50364	Mycobacterium phage HelDan	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042328	0.0063	0.0	0.0034	556
NC_054771	2725640	2725640-1	47895	Mycobacterium phage MA5	dsDNA	1772	Mycolicibacterium smegmatis	-	Actinomycetota	Prokaryote	NC_054771	0.0063	0.0108	0.0100	557
NC_024148	1486426	1486426-1	50101	Mycobacterium phage Phantastic	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_024148	0.0119	0.0111	0.0	558
NC_042036	1034144	1034144-1	47780	Mycobacterium phage Rockstar	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042036	0.0099	0.0099	0.0	559
NC_021533	1262532	1262532-1	45942	Mycobacterium phage BTCU-1	dsDNA	1772	Mycolicibacterium smegmatis	-	Actinomycetota	Prokaryote	NC_021533	0.0042	0.0038	0.0095	560
NC_054759	1983577	1983577-1	48596	Mycobacterium phage Purple Haze	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054759	0.0056	0.0	0.0	561
NC_054761	2499071	2499071-1	48229	Mycobacterium phage Zetzy	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054761	0.0043	0.0068	0.0	562
NC_004682	2907831	2907831-1	50913	Mycobacterium phage Bxz2	dsDNA	1762	-	-	-	Prokaryote	NC_004682	0.0046	0.0027	0.0	563
KC661272	1327779	1327779-1	50891	Mycobacterium phage Methuselah	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	KC661272	0.0046	0.0027	0.0	564
KP017311	1567452	1567452-1	50989	Mycobacterium phage Spike509	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	KP017311	0.0046	0.0	0.0025	565
KP017310	1567451	1567451-1	49267	Mycobacterium phage Phoxy	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	KP017310	0.0046	0.0038	0.0025	566
NC_054760	2590944	2590944-1	50293	Mycobacterium phage SoilDragon	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054760	0.0079	0.0	0.0	567
NC_021535	1327772	1327772-1	50679	Mycobacterium phage Jobu08	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_021535	0.0035	0.0	0.0	568
KM233455	1527517	1527517-1	49190	Mycobacterium phage Farber	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	KM233455	0.0086	0.0082	0.0035	569
NC_029018	1354511	1354511-1	50854	Mycobacterium phage Anubis	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_029018	0.0076	0.0038	0.0036	570
KP027202	1567477	1567477-1	50877	Mycobacterium phage Taurus	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	KP027202	0.0065	0.0	0.0012	571
NC_042310	2920885	2920885-1	50877	Mycobacterium phage JHC117	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042310	0.0046	0.0	0.0012	572
NC_028757	1527535	1527535-1	50768	Mycobacterium phage Tiffany	dsDNA	1763	Mycobacterium	-	Actinomycetota	Prokaryote	NC_028757	0.0046	0.0	0.0046	573
NC_028798	1527516	1527516-1	50882	Mycobacterium phage MarQuardt	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028798	0.0075	0.0	0.0082	574
NC_042058	2920887	2920887-1	48491	Mycobacterium phage Wonder	dsDNA	1763	Mycobacterium	-	Actinomycetota	Prokaryote	NC_042058	0.0075	0.0	0.0035	575
NC_042311	2920884	2920884-1	50864	Mycobacterium phage Microwolf	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042311	0.0075	0.0073	0.0	576
NC_026591	1527536	1527536-1	44716	Mycobacterium phage Trike	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_026591	0.0122	0.0024	0.0	577
NC_021307	1327776	1327776-1	49894	Mycobacterium phage Severus	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_021307	0.0174	0.0	0.0037	578
NC_023609	1458846	1458846-1	46739	Mycobacterium phage RhynO	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023609	0.0095	0.0098	0.0023	579
NC_042340	2927989	2927989-1	50645	Mycobacterium phage Goose	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042340	0.0080	0.0028	0.0036	580
NC_041982	1161933	1161933-1	51094	Mycobacterium phage Twister	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_041982	0.0126	0.0048	0.0	581
NC_042341	2927991	2927991-1	51235	Mycobacterium phage Rebeuca	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042341	0.0130	0.0039	0.0057	582
NC_054794	1897548	1897548-1	51591	Mycobacterium phage Stasia	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054794	0.0077	0.0	0.0038	583
NC_054801	2572317	2572317-1	51483	Mycobacterium phage Noelle	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054801	0.0022	0.0027	0.0038	584
NC_023709	1056833	1056833-1	51308	Mycobacterium phage Wile	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023709	0.0032	0.0051	0.0	585
NC_042308	2902881	2902881-1	51308	Mycobacterium phage Backyardigan	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042308	0.0033	0.0051	0.0	586
NC_054802	2517961	2517961-1	51300	Mycobacterium phage Miramae	dsDNA	1772	Mycolicibacterium smegmatis	-	Actinomycetota	Prokaryote	NC_054802	0.0139	0.0038	0.0	587
NC_054803	1897540	1897540-1	51257	Mycobacterium phage Mundrea	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054803	0.0023	0.0054	0.0	588
NC_054804	2041524	2041524-1	51575	Mycobacterium phage Cindaradix	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054804	0.0113	0.0	0.0	589
NC_054799	1927024	1927024-1	51131	Mycobacterium phage Camperdownii	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054799	0.0159	0.0027	0.0022	590
NC_054798	2301608	2301608-1	51029	Mycobacterium phage Wizard007	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054798	0.0118	0.0026	0.0024	591
NC_054797	2686232	2686232-1	51679	Mycobacterium phage Cintron	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054797	0.0154	0.0026	0.0036	592
NC_023577	1445715	1445715-1	51797	Mycobacterium phage Obama12	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023577	0.0088	0.0	0.0	593
NC_023745	2923002	2923002-1	51813	Mycobacterium phage LHTSCC	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_023745	0.0078	0.0	0.0	594
NC_054795	2041522	2041522-1	51809	Mycobacterium phage Cerulean	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_054795	0.0110	0.0	0.0	595
NC_028687	1755681	1755681-1	51637	Mycobacterium phage Iracema64	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_028687	0.0100	0.0	0.0	596
NC_042339	2902839	2902839-1	51500	Mycobacterium phage Arturo	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	NC_042339	0.0066	0.0026	0.0	597
KF841476	1429792	1429792-1	51369	Mycobacterium phage Melvin	dsDNA	246196	Mycolicibacterium smegmatis MC2 155	-	Actinomycetota	Prokaryote	KF841476	0.0139	0.0026	0.0	598
