# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	730095	730811	+	HNGIBB_00780	dsbA	Disulfide bond formation protein DsbA	SO:0001217, UniRef:UniRef50_A0A2W4Z1S8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	730832	734284	+	HNGIBB_00781		Chromosome partition protein Smc	SO:0001217, UniRef:UniRef50_A0A1B1AET4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	734285	735739	-	HNGIBB_00782		Beta-barrel assembly-enhancing protease	SO:0001217, UniRef:UniRef50_A0A2P2EBJ3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	735794	736375	+	HNGIBB_00783		Glycolipid-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A368TZE4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	736419	737339	+	HNGIBB_00784	bla	subclass B3 metallo-beta-lactamase	NCBIFam:NF033105.1, SO:0001217, UniRef:UniRef50_F4QTI2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	737336	738712	-	HNGIBB_00785	traG	Conjugal transfer protein TraG	SO:0001217, UniRef:UniRef50_A0A7C4ZC04
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	738978	741143	-	HNGIBB_00786		MFS transporter	SO:0001217, UniRef:UniRef50_A0A1S6ES93
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	741223	741744	-	HNGIBB_00787		N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A7C4ZC21
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	741980	742738	+	HNGIBB_00788		hypothetical protein	PFAM:PF13609.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	742781	743416	-	HNGIBB_00789		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	743517	744284	+	HNGIBB_00790		hypothetical protein	PFAM:PF04452.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	744348	745715	+	HNGIBB_00791		Glutamate--cysteine ligase	SO:0001217, UniRef:UniRef50_A0A0A7PAL5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	745712	746716	-	HNGIBB_00792		hypothetical protein	PFAM:PF00144.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	746809	748620	-	HNGIBB_00793		Multidrug export ATP-binding/permease protein	SO:0001217, UniRef:UniRef50_A0A6I6MS64
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	748937	749893	+	HNGIBB_00794		4-hydroxybenzoate octaprenyltransferase	SO:0001217, UniRef:UniRef50_A0A1B1AET5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	749895	750518	+	HNGIBB_00795		hypothetical protein	PFAM:PF00730.31
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	750582	750959	-	HNGIBB_00796		ABM domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1S7QJI8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	750956	751261	-	HNGIBB_00797		NIPSNAP domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A0E9U6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	751335	752039	+	HNGIBB_00798		HTH arsR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A3W5L8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	752036	752230	-	HNGIBB_00799		Inner membrane protein YgaP-like transmembrane domain-containing protein	SO:0001217, UniRef:UniRef50_Q3J258
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	752349	753275	+	HNGIBB_00800		Fatty acid desaturase	SO:0001217, UniRef:UniRef50_Q13A19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	753272	753916	+	HNGIBB_00801		Ribosomal protein L11 methyltransferase	SO:0001217, UniRef:UniRef50_A0A2P2E907
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	753913	754332	-	HNGIBB_00802		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	754507	754992	-	HNGIBB_00803		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1B1AEV0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	755058	755249	-	HNGIBB_00804		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	755365	755769	+	HNGIBB_00805		Glutathione S-transferase	SO:0001217, UniRef:UniRef50_A0A1B1AEV4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	755830	757176	+	HNGIBB_00806		Modulator protein	SO:0001217, UniRef:UniRef50_A0A062UBA1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	757151	757969	+	HNGIBB_00807	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	SO:0001217, UniRef:UniRef50_A0A1B1AEV5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	757976	758221	+	HNGIBB_00808		Inositol monophosphatase family protein	SO:0001217, UniRef:UniRef50_A0A1V1UXR8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	758229	759971	+	HNGIBB_00809	msbA	Lipid A export ATP-binding/permease protein MsbA	SO:0001217, UniRef:UniRef50_A0A6I6MMK4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	760156	760620	+	HNGIBB_00810		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	760655	762535	-	HNGIBB_00811		histidine kinase	SO:0001217, UniRef:UniRef50_A0A1B1AMY4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	762603	763286	-	HNGIBB_00812		DSP-PTPase phosphatase fused to NAD+ Kinase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A059EF85
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	763388	764167	+	HNGIBB_00813		DUF374 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AEW6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	764164	765462	+	HNGIBB_00814		3-deoxy-D-manno-octulosonic acid transferase	SO:0001217, UniRef:UniRef50_A0A2W4XIS5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	765449	766459	+	HNGIBB_00815		Tetraacyldisaccharide 4'-kinase	SO:0001217, UniRef:UniRef50_A0A1B1AET8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	766446	767360	+	HNGIBB_00816		Lipid A biosynthesis acyltransferase	SO:0001217, UniRef:UniRef50_A0A1B1AEV7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	767300	767818	+	HNGIBB_00817		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	767840	768349	+	HNGIBB_00818		hypothetical protein	PFAM:PF07883.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	768346	768921	-	HNGIBB_00819		hypothetical protein	PFAM:PF05118.21
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	769033	769899	-	HNGIBB_00820		hypothetical protein	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF07721.20, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	769910	770875	-	HNGIBB_00821		Glycyl-glycine endopeptidase ALE-1	SO:0001217, UniRef:UniRef50_A0A6I6MNY3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	770872	771093	-	HNGIBB_00822		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	771196	771984	-	HNGIBB_00823		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	771981	772367	-	HNGIBB_00824		hypothetical protein	PFAM:PF07332.16
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	772372	772827	-	HNGIBB_00825		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	773592	773975	+	HNGIBB_00826		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	773966	775678	-	HNGIBB_00827		hypothetical protein	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF12895.13, PFAM:PF13174.12, PFAM:PF13371.12, PFAM:PF13414.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	775678	776421	-	HNGIBB_00828		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	776498	778237	+	HNGIBB_00829		STAS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A091B0J2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	778234	779676	-	HNGIBB_00830		Exodeoxyribonuclease 7 large subunit	SO:0001217, UniRef:UniRef50_A0A062U5G8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	779749	781878	+	HNGIBB_00831		Membrane-associated oxidoreductase	SO:0001217, UniRef:UniRef50_A0A1B1AEU3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	781919	782473	+	HNGIBB_00832		NADPH-dependent FMN reductase-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AEV2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	782470	782889	+	HNGIBB_00833		hypothetical protein	PFAM:PF00042.28
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	782886	783314	-	HNGIBB_00834		hypothetical protein	PFAM:PF07045.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	783378	783950	+	HNGIBB_00835		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	784000	785274	+	HNGIBB_00836		Phosphoribosylamine--glycine ligase	SO:0001217, UniRef:UniRef50_A0A7V7C2M7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	785292	786407	-	HNGIBB_00837		hypothetical protein	PFAM:PF00413.30, PFAM:PF01400.30
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	786571	787650	+	HNGIBB_00838		Aminoglycoside phosphotransferase domain-containing protein	SO:0001217, UniRef:UniRef50_Q9ABD0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	787647	788078	+	HNGIBB_00839		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A2W4ZCN3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	788155	789468	+	HNGIBB_00840		Amidohydrolase-related domain-containing protein	SO:0001217, UniRef:UniRef50_A0A062UDH6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	789638	790567	+	HNGIBB_00841		Magnesium transporter	SO:0001217, UniRef:UniRef50_A0A941PGH0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	790694	790912	+	HNGIBB_00842		hypothetical protein	PFAM:PF08139.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	790989	791510	+	HNGIBB_00843		hypothetical protein	PFAM:PF01242.24
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	791539	791901	+	HNGIBB_00844		DMT family protein	SO:0001217, UniRef:UniRef50_A0A1V5M673
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	791898	792152	-	HNGIBB_00845		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	792195	792608	-	HNGIBB_00846		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	792610	793896	-	HNGIBB_00847		(R)-benzylsuccinyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0T6A0U7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	793963	794550	+	HNGIBB_00848		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AEY7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	794576	795013	-	HNGIBB_00849		hypothetical protein	PFAM:PF08906.16
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	795109	795381	-	HNGIBB_00850		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A399RDR5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	795592	796335	+	HNGIBB_00851		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_A0A1B1AEV6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	796475	796708	-	HNGIBB_00852		hypothetical protein	PFAM:PF01381.28, PFAM:PF13443.12, PFAM:PF13744.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	796708	797226	-	HNGIBB_00853		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	797226	797759	-	HNGIBB_00854		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	797899	799197	+	HNGIBB_00855		EAL domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B1AEX0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	799272	799883	+	HNGIBB_00856		uridine/cytidine kinase	SO:0001217, UniRef:UniRef50_A0A1V1PU25
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	799880	800734	+	HNGIBB_00857		HAD family hydrolase	SO:0001217, UniRef:UniRef50_A0A1B1AEZ6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	800731	801651	-	HNGIBB_00858		hypothetical protein	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13174.12, PFAM:PF13176.12, PFAM:PF13181.12, PFAM:PF13371.12, PFAM:PF13414.12, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	801733	802503	+	HNGIBB_00859		Oxidoreductase, short-chain dehydrogenase/reductase family protein	SO:0001217, UniRef:UniRef50_E0THV0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	802500	802874	-	HNGIBB_00860	cheY	Chemotaxis protein CheY	SO:0001217, UniRef:UniRef50_A0A6I6MTJ2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	803147	804076	+	HNGIBB_00861		Bifunctional riboflavin kinase/FMN adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A925AB44
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	804073	804495	-	HNGIBB_00862		3-hydroxybutyryl-CoA dehydratase	SO:0001217, UniRef:UniRef50_C5AZ74
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	804520	804897	-	HNGIBB_00863		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	804957	805409	-	HNGIBB_00864		tRNA-specific adenosine deaminase	SO:0001217, UniRef:UniRef50_A0A924VXK7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	805406	805726	-	HNGIBB_00865		hypothetical protein	PFAM:PF03992.22
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	805842	806477	+	HNGIBB_00866		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	806474	807187	-	HNGIBB_00867	terC	TerC family protein	SO:0001217, UniRef:UniRef50_A0A2A4G199
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	807328	807888	+	HNGIBB_00868	rsmD	16S rRNA (Guanine(966)-N(2))-methyltransferase RsmD	SO:0001217, UniRef:UniRef50_E0TGJ5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	807892	809448	-	HNGIBB_00869		TIR domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6I6MHP4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	809607	809993	-	HNGIBB_00870		SnoaL-like domain-containing protein	SO:0001217, UniRef:UniRef50_B1G9P9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	809990	810385	-	HNGIBB_00871		VOC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0N9V704
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	810430	810843	-	HNGIBB_00872		DUF1810 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A366FIS8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	810864	811307	-	HNGIBB_00873		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	811368	812789	-	HNGIBB_00874		Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex	SO:0001217, UniRef:UniRef50_P09062
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	812791	813804	-	HNGIBB_00875		2-oxoisovalerate dehydrogenase subunit beta	SO:0001217, UniRef:UniRef50_P09061
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	813808	815052	-	HNGIBB_00876		2-oxoisovalerate dehydrogenase subunit alpha	SO:0001217, UniRef:UniRef50_P09060
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	815052	816083	-	HNGIBB_00877		Glutamate/phenylalanine/leucine/valine/L-tryptophan dehydrogenase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_V4P6A0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	816080	817867	-	HNGIBB_00878		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A0R0DZW1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	818078	818848	-	HNGIBB_00879		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	818849	820378	-	HNGIBB_00880		hypothetical protein	
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	820499	820906	-	HNGIBB_00881		YdhG-like domain-containing protein	SO:0001217, UniRef:UniRef50_H6MWP0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	820906	821289	-	HNGIBB_00882		hypothetical protein	
