#Annotated with Bakta v1.12.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1322549	1322971	+	HNGIBB_01407	14.9	10.1		SO:0001217, UniRef:UniRef50_A0A1B1AG51
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1322968	1323420	-	HNGIBB_01408	16.0	4.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1323424	1323852	-	HNGIBB_01409	15.4	6.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1328891	1329403	-	HNGIBB_01416	18.8	4.5	PF12883.13|DUF3828	PFAM:PF12883.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1330049	1330324	-	HNGIBB_01418	9.2	9.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1331537	1332763	-	HNGIBB_01420	45.6	5.0	PF00912.28|Transgly	PFAM:PF00912.28
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1333905	1334924	-	HNGIBB_01422	36.8	5.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1342115	1342567	+	HNGIBB_01426	16.5	9.2	PF04343.18|DUF488	PFAM:PF04343.18
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1342530	1343207	-	HNGIBB_01427	24.0	6.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1344406	1344975	+	HNGIBB_01429	22.3	11.1		SO:0001217, UniRef:UniRef50_A0A1V1PJC9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1345068	1345298	+	HNGIBB_01430	8.5	11.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1348824	1349636	-	HNGIBB_01434	30.4	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1349696	1350295	-	HNGIBB_01435	21.3	9.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1352294	1353259	+	HNGIBB_01439	35.6	5.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1353256	1353546	+	HNGIBB_01440	10.6	9.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1353609	1353887	+	HNGIBB_01441	10.0	7.9		SO:0001217, UniRef:UniRef50_A0A1B1AG71
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1354402	1354671	+	HNGIBB_01443	9.3	11.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1357674	1358450	+	HNGIBB_01447	27.2	10.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1358454	1359089	-	HNGIBB_01448	23.7	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1359169	1359867	-	HNGIBB_01449	26.0	5.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1360598	1361836	+	HNGIBB_01451	45.9	5.3	PF00067.27|p450	PFAM:PF00067.27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1361833	1362630	-	HNGIBB_01452	29.9	5.6	PF13676.11|TIR_2	PFAM:PF13676.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1363401	1364879	-	HNGIBB_01454	52.9	8.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1365160	1366119	+	HNGIBB_01455	33.8	10.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1366180	1367100	-	HNGIBB_01456	32.9	6.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1371843	1372457	+	HNGIBB_01462	23.0	9.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1372490	1373629	+	HNGIBB_01463	41.3	9.3	PF01757.29|Acyl_transf_3	PFAM:PF01757.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1374873	1376207	-	HNGIBB_01465	48.7	4.7	PF03781.22|FGE-sulfatase	PFAM:PF03781.22
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1385203	1386804	+	HNGIBB_01473	57.2	6.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1389172	1389600	+	HNGIBB_01476	15.3	4.9	PF03724.22|META	PFAM:PF03724.22
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1389597	1390007	+	HNGIBB_01477	14.3	5.1	PF03724.22|META	PFAM:PF03724.22
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1390011	1390484	-	HNGIBB_01478	16.2	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1392041	1392292	+	HNGIBB_01481	8.5	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1394015	1396576	+	HNGIBB_01484	90.2	4.2	PF00593.30|TonB_dep_Rec_b-barrel, PF07715.20|Plug	PFAM:PF00593.30, PFAM:PF07715.20
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1396662	1397042	+	HNGIBB_01485	13.2	4.7	PF00072.30|Response_reg	PFAM:PF00072.30
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1398001	1398504	-	HNGIBB_01487	17.4	4.3	PF07452.17|CHRD	PFAM:PF07452.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1399649	1399933	-	HNGIBB_01489	10.0	10.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1399920	1400249	-	HNGIBB_01490	11.8	6.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1400329	1400901	-	HNGIBB_01491	21.8	4.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1403367	1403822	-	HNGIBB_01495	17.1	9.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1403824	1404084	-	HNGIBB_01496	9.5	9.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1404144	1404467	+	HNGIBB_01497	11.5	10.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1406720	1406959	-	HNGIBB_01500	9.0	5.4	PF18557.6|NepR	PFAM:PF18557.6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1408020	1408184	+	HNGIBB_01502	5.5	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1408292	1408771	+	HNGIBB_01503	16.5	6.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1408853	1411207	+	HNGIBB_01504	84.2	6.7	PF00563.25|EAL, PF00672.30|HAMP, PF00990.26|GGDEF	PFAM:PF00563.25, PFAM:PF00672.30, PFAM:PF00990.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1424574	1425476	-	HNGIBB_01519	32.5	6.3	PF00989.32|PAS, PF08448.16|PAS_4, PF13426.13|PAS_9	PFAM:PF00989.32, PFAM:PF08448.16, PFAM:PF13426.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1425748	1426176	+	HNGIBB_01520	15.3	5.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1426176	1427822	+	HNGIBB_01521	57.5	5.6	PF13400.11|Tad	PFAM:PF13400.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1427990	1428481	+	HNGIBB_01522	16.9	4.3	PF05229.21|SCPU	PFAM:PF05229.21
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1428478	1429170	+	HNGIBB_01523	24.3	9.2	PF00345.26|PapD_N	PFAM:PF00345.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1429133	1431355	+	HNGIBB_01524	78.2	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1431352	1431843	+	HNGIBB_01525	17.1	5.1	PF05229.21|SCPU	PFAM:PF05229.21
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1443914	1444648	-	HNGIBB_01533	26.4	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1449423	1450244	+	HNGIBB_01540	27.4	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1453020	1453472	+	HNGIBB_01544	16.7	10.0	PF01047.28|MarR, PF13412.12|HTH_24	PFAM:PF01047.28, PFAM:PF13412.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1453469	1454239	-	HNGIBB_01545	27.8	5.2	PF00561.26|Abhydrolase_1, PF12146.15|Hydrolase_4, PF12697.13|Abhydrolase_6	PFAM:PF00561.26, PFAM:PF12146.15, PFAM:PF12697.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1455807	1456118	+	HNGIBB_01547	11.0	6.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1459348	1460862	+	HNGIBB_01550	52.1	4.6	PF02120.21|Flg_hook	PFAM:PF02120.21
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1463152	1463433	+	HNGIBB_01553	10.5	9.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1463683	1465302	+	HNGIBB_01554	56.3	4.8	PF08345.17|YscJ_FliF_C	PFAM:PF08345.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1468677	1468835	+	HNGIBB_01559	5.2	8.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1472253	1472657	-	HNGIBB_01562	15.3	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1482101	1482217	-	HNGIBB_01569	4.2	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1482500	1483195	+	HNGIBB_01570	25.9	9.5	PF00165.29|HTH_AraC, PF08448.16|PAS_4, PF12833.13|HTH_18	PFAM:PF00165.29, PFAM:PF08448.16, PFAM:PF12833.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1483204	1483332	-	HNGIBB_01571	4.4	8.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1483877	1484380	-	HNGIBB_01573	18.0	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1488247	1488696	+	HNGIBB_01576	15.6	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1491568	1493694	-	HNGIBB_01579	75.5	5.4	PF00072.30|Response_reg, PF00512.31|HisKA, PF02518.31|HATPase_c	PFAM:PF00072.30, PFAM:PF00512.31, PFAM:PF02518.31
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1496877	1498334	+	HNGIBB_01583	52.2	5.6	PF00072.30|Response_reg, PF00989.32|PAS, PF07536.20|HWE_HK, PF07568.18|HisKA_2, PF08447.18|PAS_3, PF08448.16|PAS_4, PF13188.13|PAS_8, PF13426.13|PAS_9, PF13596.12|PAS_10	PFAM:PF00072.30, PFAM:PF00989.32, PFAM:PF07536.20, PFAM:PF07568.18, PFAM:PF08447.18, PFAM:PF08448.16, PFAM:PF13188.13, PFAM:PF13426.13, PFAM:PF13596.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1499541	1500551	-	HNGIBB_01586	37.1	5.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1501142	1501378	+	HNGIBB_01588	8.2	8.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1501406	1502038	+	HNGIBB_01589	22.4	5.2	PF00697.28|PRAI	PFAM:PF00697.28
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1503260	1503700	+	HNGIBB_01591	15.7	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1517916	1519307	+	HNGIBB_01604	50.8	6.3	PF04389.22|Peptidase_M28, PF07687.19|M20_dimer	PFAM:PF04389.22, PFAM:PF07687.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1519363	1520259	-	HNGIBB_01605	32.1	5.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1520447	1521178	+	HNGIBB_01606	26.4	6.3	PF00211.25|Guanylate_cyc	PFAM:PF00211.25
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1521378	1521986	-	HNGIBB_01607	19.5	8.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1522071	1523243	-	HNGIBB_01608	40.3	9.3	PF00082.27|Peptidase_S8	PFAM:PF00082.27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1523840	1524535	+	HNGIBB_01610	24.6	4.6	PF13490.11|zf-HC2	PFAM:PF13490.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1524930	1525646	+	HNGIBB_01611	25.0	6.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1528228	1528950	-	HNGIBB_01613	26.9	10.1	PF03544.19|TonB_C	PFAM:PF03544.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1529026	1529448	-	HNGIBB_01614	14.7	10.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1531089	1531685	-	HNGIBB_01616	21.6	5.7	PF01551.29|Peptidase_M23	PFAM:PF01551.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1534072	1534293	-	HNGIBB_01619	7.9	9.7	PF03083.21|MtN3_slv, PF04193.19|PQ-loop	PFAM:PF03083.21, PFAM:PF04193.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1534353	1534607	-	HNGIBB_01620	8.7	11.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1534665	1534931	-	HNGIBB_01621	9.3	10.0	PF04193.19|PQ-loop	PFAM:PF04193.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1534947	1536632	-	HNGIBB_01622	62.1	5.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1540062	1540430	+	HNGIBB_01627	13.3	4.9	PF00903.31|Glyoxalase, PF18029.7|Glyoxalase_6	PFAM:PF00903.31, PFAM:PF18029.7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1540439	1541248	-	HNGIBB_01628	28.4	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1541245	1542174	-	HNGIBB_01629	33.6	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1545071	1545868	-	HNGIBB_01631	29.4	6.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1547304	1549328	+	HNGIBB_01634	76.2	6.0	PF01841.26|Transglut_core	PFAM:PF01841.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1552072	1552659	+	HNGIBB_01640	20.5	5.2	PF01048.26|PNP_UDP_1	PFAM:PF01048.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1552680	1553045	-	HNGIBB_01641	12.7	10.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1553049	1553711	-	HNGIBB_01642	23.4	10.0	PF08241.18|Methyltransf_11, PF08242.18|Methyltransf_12, PF13489.12|Methyltransf_23, PF13649.12|Methyltransf_25, PF13847.12|Methyltransf_31	PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13489.12, PFAM:PF13649.12, PFAM:PF13847.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1553766	1554209	+	HNGIBB_01643	16.4	9.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1554214	1554612	-	HNGIBB_01644	14.6	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1554685	1555695	-	HNGIBB_01645	36.3	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1555826	1556233	-	HNGIBB_01646	14.2	11.0	PF00216.26|Bac_DNA_binding, PF18291.6|HU-HIG	PFAM:PF00216.26, PFAM:PF18291.6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1557413	1558687	-	HNGIBB_01648	47.7	5.4	PF13525.12|YfiO	PFAM:PF13525.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1558761	1559447	+	HNGIBB_01649	24.2	9.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1559451	1559876	+	HNGIBB_01650	14.8	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1567578	1567892	+	HNGIBB_01659	10.4	9.6	PF09864.15|MliC	PFAM:PF09864.15
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1567899	1568210	+	HNGIBB_01660	11.3	7.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1568719	1568916	-	HNGIBB_01662	7.5	10.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1569931	1570215	-	HNGIBB_01664	10.2	7.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1571475	1571984	+	HNGIBB_01666	17.8	5.4	PF13302.13|Acetyltransf_3	PFAM:PF13302.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1571985	1573202	-	HNGIBB_01667	43.1	6.3	PF07719.23|TPR_2	PFAM:PF07719.23
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1573280	1574386	+	HNGIBB_01668	40.1	9.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1575361	1575576	+	HNGIBB_01671	8.3	11.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1579704	1580651	+	HNGIBB_01674	33.0	5.2	PF08238.18|Sel1	PFAM:PF08238.18
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1580744	1582126	-	HNGIBB_01675	49.6	5.9	PF00512.31|HisKA, PF02518.31|HATPase_c	PFAM:PF00512.31, PFAM:PF02518.31
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1583528	1583791	-	HNGIBB_01677	10.1	9.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1583792	1584055	-	HNGIBB_01678	9.8	8.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1584052	1584978	-	HNGIBB_01679	35.7	6.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1591120	1592598	+	HNGIBB_01685	53.8	6.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1592601	1593779	+	HNGIBB_01686	41.0	6.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1600701	1601390	-	HNGIBB_01693	24.4	4.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1607156	1607476	-	HNGIBB_01696	11.7	10.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1610515	1611975	+	HNGIBB_01699	52.4	7.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1612481	1612858	-	HNGIBB_01701	13.8	9.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1612933	1613556	-	HNGIBB_01702	21.6	8.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1613669	1613899	+	HNGIBB_01703	8.2	6.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1622272	1622691	-	HNGIBB_01711	15.3	4.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1630477	1631052	+	HNGIBB_01718	20.3	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1632092	1633762	-	HNGIBB_01720	59.9	6.3	PF13761.12|DUF4166	PFAM:PF13761.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1633759	1634193	-	HNGIBB_01721	16.4	9.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1641140	1641259	-	HNGIBB_01729	4.4	5.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1641555	1642058	+	HNGIBB_01730	18.7	6.9	PF09339.16|HTH_IclR, PF13412.12|HTH_24	PFAM:PF09339.16, PFAM:PF13412.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1642188	1643246	+	HNGIBB_01731	39.1	6.0	PF00990.26|GGDEF	PFAM:PF00990.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1643345	1643548	+	HNGIBB_01732	7.4	4.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1645040	1645546	+	HNGIBB_01734	18.5	7.8	PF24838.2|8xMP	PFAM:PF24838.2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1646279	1646548	-	HNGIBB_01736	9.4	10.9		
