# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	919164	920264	+	HNGIBB_01003	578.0	2.0e-207	1.019	0.989	0.753	UniRef:UniRef50_A0A1B1AFA3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	920307	920501	+	HNGIBB_01004	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	920503	922350	-	HNGIBB_01005	687.0	2.5e-242	0.997	0.955	0.561	UniRef:UniRef50_A0A1B1AF99
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	922505	923536	+	HNGIBB_01006	325.0	3.2e-108	1.035	0.949	0.504	UniRef:UniRef50_A0A1V1PPP1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	923597	924229	+	HNGIBB_01007	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	924321	924602	+	HNGIBB_01008	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	924822	925766	+	HNGIBB_01009	353.0	6.1e-120	0.939	0.819	0.654	UniRef:UniRef50_P0CAW9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	925941	928025	+	HNGIBB_01010	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	928071	928847	+	HNGIBB_01011	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	928853	929563	+	HNGIBB_01012	256.0	3.3e-84	1.0	0.855	0.542	UniRef:UniRef50_A0A173KZG9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	929560	930696	-	HNGIBB_01013	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	930753	931406	-	HNGIBB_01014	256.0	2.7e-85	0.995	0.977	0.602	UniRef:UniRef50_A0A1B1AF96
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	931472	932761	-	HNGIBB_01015	565.0	6.3e-199	0.995	0.801	0.646	UniRef:UniRef50_Q2YQI5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	932834	934174	-	HNGIBB_01016	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	934233	934820	-	HNGIBB_01017	202.0	1.3e-64	0.851	0.802	0.572	UniRef:UniRef50_A0A059E3A5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	934880	935482	-	HNGIBB_01018	319.0	1.1e-110	1.010	1.0	0.738	UniRef:UniRef50_A0A1B1AFB7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	936258	937838	-	HNGIBB_01019	602.0	3.1e-211	1.004	0.931	0.600	UniRef:UniRef50_B4RAT3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	937930	939102	-	HNGIBB_01020	440.0	1.9e-151	0.954	0.840	0.613	UniRef:UniRef50_A0A3S4GHF7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	ncRNA-region	939109	939160	-	-	47.0	7.2e-07	-	-	-	RFAM:RF00517
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	939247	939972	+	HNGIBB_01021	338.0	2.9e-116	0.975	0.842	0.706	UniRef:UniRef50_A0A9Q3RZA7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	939969	940718	-	HNGIBB_01022	288.0	4.5e-96	0.988	0.848	0.606	UniRef:UniRef50_A0A125T265
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	940800	941087	-	HNGIBB_01023	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	941124	942536	-	HNGIBB_01024	453.0	1.5e-154	0.985	0.913	0.516	UniRef:UniRef50_A0A2N2TQS2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	942688	943716	-	HNGIBB_01025	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	943790	944611	-	HNGIBB_01026	293.0	1.4e-97	0.978	0.873	0.584	UniRef:UniRef50_G8TVV0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	944622	945161	+	HNGIBB_01027	182.0	5.7e-57	0.983	0.898	0.506	UniRef:UniRef50_A0A0P6R6Z6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	945158	946045	-	HNGIBB_01028	254.0	1.8e-81	0.902	0.806	0.571	UniRef:UniRef50_A0A2W6S8N4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	946140	946613	+	HNGIBB_01029	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	946680	947345	+	HNGIBB_01030	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	947345	947785	+	HNGIBB_01031	172.0	2.5e-54	1.0	1.043	0.541	UniRef:UniRef50_A0AA96HIM0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	947841	948803	-	HNGIBB_01032	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	948853	950712	-	HNGIBB_01033	701.0	4.2e-247	1.008	0.927	0.623	UniRef:UniRef50_A0A059DZY4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	950747	951550	+	HNGIBB_01034	282.0	3.0e-93	0.970	0.812	0.583	UniRef:UniRef50_A0A1I6Q0J3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	951662	951937	+	HNGIBB_01035	110.0	2.7e-31	0.989	0.891	0.578	UniRef:UniRef50_T0H7G2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	951974	953005	+	HNGIBB_01036	432.0	5.9e-150	0.968	0.871	0.648	UniRef:UniRef50_K8PJC4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	953302	953529	+	HNGIBB_01037	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	953544	954752	+	HNGIBB_01038	523.0	1.9e-184	1.007	0.948	0.662	UniRef:UniRef50_A0A0Q9YNG5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	954838	954912	+	HNGIBB_01039	69.3	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	954916	954990	+	HNGIBB_01040	44.1	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	955009	955095	+	HNGIBB_01041	68.7	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	955202	955287	+	HNGIBB_01042	58.4	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	955328	955861	+	HNGIBB_01043	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	955970	956044	+	HNGIBB_01044	62.0	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	tRNA	956085	956159	+	HNGIBB_01045	53.4	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	956233	957051	+	HNGIBB_01046	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	957060	957668	-	HNGIBB_01047	181.0	9.1e-56	0.965	0.867	0.549	UniRef:UniRef50_A0A2D9RIP6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	957727	958593	+	HNGIBB_01048	533.0	1.9e-192	0.993	0.976	0.892	UniRef:UniRef50_A0A059E941
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	958590	959627	-	HNGIBB_01049	373.0	3.4e-126	1.020	0.844	0.616	UniRef:UniRef50_A0A0Q7T514
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	959714	960286	+	HNGIBB_01050	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	960262	961338	-	HNGIBB_01051	370.0	1.7e-125	1.047	0.969	0.544	UniRef:UniRef50_A0A1B2AFV0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	961335	962522	-	HNGIBB_01052	475.0	2.4e-165	1.020	0.933	0.613	UniRef:UniRef50_A0A2Z4UKT8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	962590	963942	-	HNGIBB_01053	668.0	1.4e-239	0.938	0.853	0.799	UniRef:UniRef50_A0A9D6KY53
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	963939	965276	-	HNGIBB_01054	445.0	7.4e-152	0.939	0.834	0.557	UniRef:UniRef50_A0A1Y5S6X4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	965294	965833	-	HNGIBB_01055	216.0	2.1e-70	0.994	0.983	0.635	UniRef:UniRef50_A0A1V1PPN9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	965960	966535	-	HNGIBB_01056	260.0	2.1e-87	0.984	0.940	0.665	UniRef:UniRef50_A0A6I6MNF9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	966628	967551	+	HNGIBB_01057	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	967671	968537	+	HNGIBB_01058	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	968534	971461	-	HNGIBB_01059	1556.0	0.0	1.103	0.999	0.715	UniRef:UniRef50_Q9AAA5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	971662	972192	+	HNGIBB_01060	283.0	6.0e-97	0.994	0.972	0.749	UniRef:UniRef50_A0A6I6MT32
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	972186	973799	-	HNGIBB_01061	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	973796	974707	-	HNGIBB_01062	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	974944	975588	+	HNGIBB_01063	345.0	2.6e-120	0.991	0.995	0.811	UniRef:UniRef50_A0A1B1AFE2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	975717	977018	+	HNGIBB_01064	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	977076	977558	-	HNGIBB_01065	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	977577	978053	-	HNGIBB_01066	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	978302	978826	-	HNGIBB_01067	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	979041	979361	+	HNGIBB_01068	114.0	2.6e-32	0.934	0.917	0.576	UniRef:UniRef50_P60533
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	979480	981123	+	HNGIBB_01069	773.0	8.6e-277	0.982	0.808	0.775	UniRef:UniRef50_O66200
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	981293	982585	+	HNGIBB_01070	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	982577	983107	-	HNGIBB_01071	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	983152	983751	-	HNGIBB_01072	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	983748	984167	-	HNGIBB_01073	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	984298	985005	+	HNGIBB_01074	323.0	3.1e-111	0.987	0.983	0.642	UniRef:UniRef50_A0A059DNY7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	985054	986136	+	HNGIBB_01075	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	986200	988665	-	HNGIBB_01076	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	988876	990138	+	HNGIBB_01077	583.0	1.0e-207	0.986	0.972	0.739	UniRef:UniRef50_A0A6I6MMW1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	990317	991789	-	HNGIBB_01078	501.0	3.9e-173	0.973	0.958	0.581	UniRef:UniRef50_A0A059DWA5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	991859	993466	-	HNGIBB_01079	629.0	1.6e-221	1.099	0.998	0.597	UniRef:UniRef50_A0A6I6MRN0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	993567	993953	+	HNGIBB_01080	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	994015	994416	+	HNGIBB_01081	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	994420	995049	-	HNGIBB_01082	184.0	3.1e-57	0.861	0.861	0.511	UniRef:UniRef50_A0A7Y7CM39
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	995052	997187	-	HNGIBB_01083	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	997330	998127	-	HNGIBB_01084	464.0	1.0e-165	1.008	0.974	0.858	UniRef:UniRef50_A0A1B1AFD5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	998298	1000190	+	HNGIBB_01085	844.0	1.4e-302	0.986	0.858	0.663	UniRef:UniRef50_A0A1B1AFF3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1000404	1001921	+	HNGIBB_01086	671.0	4.5e-239	0.980	0.890	0.644	UniRef:UniRef50_A0A512BWV2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1001921	1002346	+	HNGIBB_01087	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1002343	1004157	+	HNGIBB_01088	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1004311	1006131	+	HNGIBB_01089	575.0	1.3e-198	0.823	0.821	0.599	UniRef:UniRef50_A0A7C8HJ27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1006210	1006605	-	HNGIBB_01090	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1006679	1007059	-	HNGIBB_01091	216.0	2.2e-72	1.0	0.992	0.817	UniRef:UniRef50_A0A1B1AFE7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1007248	1007667	+	HNGIBB_01092	199.0	8.8e-65	1.014	0.810	0.688	UniRef:UniRef50_A0A6I6MT14
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1007664	1008593	+	HNGIBB_01093	295.0	1.4e-97	1.003	0.972	0.506	UniRef:UniRef50_A0A2W4WSW1
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1008597	1009469	-	HNGIBB_01094	342.0	1.7e-116	0.959	0.866	0.637	UniRef:UniRef50_A0A7C8LMG4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1009617	1010303	-	HNGIBB_01095	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1010401	1011063	+	HNGIBB_01096	350.0	5.6e-122	1.0	0.928	0.773	UniRef:UniRef50_A0A1B1AFH9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1011253	1011795	+	HNGIBB_01097	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1011792	1012634	+	HNGIBB_01098	385.0	2.3e-133	1.007	0.825	0.688	UniRef:UniRef50_Q0RGH4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1012788	1013099	+	HNGIBB_01099	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1013165	1013689	+	HNGIBB_01100	199.0	1.3e-63	1.0	0.853	0.523	UniRef:UniRef50_A0A059E2Q8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1013686	1013934	+	HNGIBB_01101	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1013931	1014530	-	HNGIBB_01102	234.0	3.4e-77	1.020	1.0	0.626	UniRef:UniRef50_A0A1B1AFG7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1014527	1015708	-	HNGIBB_01103	428.0	1.1e-146	1.028	0.910	0.587	UniRef:UniRef50_A0A101JWW8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1015802	1016923	-	HNGIBB_01104	479.0	8.2e-168	0.971	0.921	0.749	UniRef:UniRef50_A0A6I6MLU0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1017187	1017525	+	HNGIBB_01105	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1017586	1017933	-	HNGIBB_01106	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1018160	1018825	+	HNGIBB_01107	236.0	6.7e-77	1.072	0.940	0.549	UniRef:UniRef50_A0A1B1AFG9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1018826	1019239	-	HNGIBB_01108	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1019315	1020160	-	HNGIBB_01109	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1020229	1021368	+	HNGIBB_01110	357.0	4.8e-120	0.955	0.938	0.541	UniRef:UniRef50_A0A6I6MJZ9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1021369	1021785	+	HNGIBB_01111	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1021795	1023240	-	HNGIBB_01112	498.0	2.6e-172	0.969	0.967	0.588	UniRef:UniRef50_A0A9D7D4C5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1023258	1023800	+	HNGIBB_01113	213.0	3.9e-69	0.928	0.913	0.623	UniRef:UniRef50_A0A1B1AFH8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1023892	1024548	+	HNGIBB_01114	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1024620	1025069	+	HNGIBB_01115	155.0	4.0e-47	1.107	1.006	0.552	UniRef:UniRef50_A0A924VUV6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1025089	1026531	-	HNGIBB_01116	553.0	1.4e-192	1.006	0.823	0.598	UniRef:UniRef50_A0A9X1IIY7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1026575	1027117	-	HNGIBB_01117	216.0	2.3e-70	0.978	0.967	0.659	UniRef:UniRef50_A0A1B1AFI6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1027114	1027671	-	HNGIBB_01118	248.0	8.7e-83	0.984	0.958	0.676	UniRef:UniRef50_A0A1B1AFH5
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1027742	1028188	-	HNGIBB_01119	200.0	4.9e-65	0.959	0.910	0.761	UniRef:UniRef50_A0A1B1AFJ2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1028449	1028604	+	HNGIBB_01120	62.8	1.3e-13	0.961	0.845	0.633	UniRef:UniRef50_A0AAD2ERD4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1028752	1029255	+	HNGIBB_01121	165.0	9.4e-51	1.006	0.949	0.554	UniRef:UniRef50_A0A1B1AFK6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1029316	1030119	+	HNGIBB_01122	219.0	5.3e-69	1.037	0.993	0.527	UniRef:UniRef50_A0A1B1AFJ0
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1030119	1031771	+	HNGIBB_01123	741.0	2.0e-265	1.042	1.002	0.703	UniRef:UniRef50_A0A6I6ML83
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1031780	1032469	+	HNGIBB_01124	-	-	-	-	-	-
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1032482	1033939	+	HNGIBB_01125	565.0	1.5e-198	1.0	0.996	0.623	UniRef:UniRef50_A0A1B1AFL9
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1033948	1035483	+	HNGIBB_01126	711.0	2.1e-255	0.832	0.822	0.828	UniRef:UniRef50_A0A357FYA8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1035483	1036487	+	HNGIBB_01127	295.0	6.3e-97	1.009	0.997	0.528	UniRef:UniRef50_A0A1B1AFI8
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1036498	1037478	+	HNGIBB_01128	314.0	2.8e-104	0.985	0.887	0.579	UniRef:UniRef50_A0A069E377
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	cds	1037579	1040296	+	HNGIBB_01129	-	-	-	-	-	-
