gene	start	stop	strand	contig	score	partial	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0039	30626	31477	+	SRR35808611_ctg78|provirus_2163821_2228021	114.3	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0040	31559	31816	+	SRR35808611_ctg78|provirus_2163821_2228021	28.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0041	31824	32324	+	SRR35808611_ctg78|provirus_2163821_2228021	53.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0042	32327	33502	+	SRR35808611_ctg78|provirus_2163821_2228021	113.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0043	33506	35155	+	SRR35808611_ctg78|provirus_2163821_2228021	202.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0044	35177	35848	+	SRR35808611_ctg78|provirus_2163821_2228021	67.8	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0045	35845	36534	+	SRR35808611_ctg78|provirus_2163821_2228021	57.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0046	36531	39017	+	SRR35808611_ctg78|provirus_2163821_2228021	245.4	00	2662	167.0	0.213	7.718e-44	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2662	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0047	39028	40335	+	SRR35808611_ctg78|provirus_2163821_2228021	210.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0048	40424	41794	+	SRR35808611_ctg78|provirus_2163821_2228021	273.4	00	617	48.0	0.309	3.26e-07	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	617	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0049	41917	42432	+	SRR35808611_ctg78|provirus_2163821_2228021	101.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0050	42659	43003	+	SRR35808611_ctg78|provirus_2163821_2228021	24.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0051	43000	43563	+	SRR35808611_ctg78|provirus_2163821_2228021	42.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0052	43565	44293	+	SRR35808611_ctg78|provirus_2163821_2228021	90.7	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0053	44286	44762	+	SRR35808611_ctg78|provirus_2163821_2228021	49.8	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0054	44813	45634	+	SRR35808611_ctg78|provirus_2163821_2228021	117.0	00	807	64.0	0.266	5.483e-13	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	807	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	major tail protein with Ig-like domain	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0055	45767	46396	+	SRR35808611_ctg78|provirus_2163821_2228021	32.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0056	46514	49723	+	SRR35808611_ctg78|provirus_2163821_2228021	251.6	00	37649	53.0	0.196	3.88e-08	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	37649	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0057	50473	49724	-	SRR35808611_ctg78|provirus_2163821_2228021	46.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0058	50796	51686	+	SRR35808611_ctg78|provirus_2163821_2228021	20.8	00	119	53.0	0.409	6.594e-11	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	119	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0059	52544	51738	-	SRR35808611_ctg78|provirus_2163821_2228021	122.8	00	17239	214.0	0.485	4.869e-64	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	17239	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0060	53261	52917	-	SRR35808611_ctg78|provirus_2163821_2228021	14.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0061	53590	53763	+	SRR35808611_ctg78|provirus_2163821_2228021	2.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0062	54561	54812	+	SRR35808611_ctg78|provirus_2163821_2228021	5.6	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0063	54858	57788	+	SRR35808611_ctg78|provirus_2163821_2228021	154.0	00	1082	153.0	0.272	5.076e-40	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1082	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	tail assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0064	58191	59015	+	SRR35808611_ctg78|provirus_2163821_2228021	57.8	00	778	70.0	0.235	5.859e-15	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	778	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	tail assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0065	59015	59488	+	SRR35808611_ctg78|provirus_2163821_2228021	31.1	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0066	59485	61950	+	SRR35808611_ctg78|provirus_2163821_2228021	249.8	00	1101	87.0	0.169	5.989e-19	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1101	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0067	61961	62281	+	SRR35808611_ctg78|provirus_2163821_2228021	32.5	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0068	62825	64201	+	SRR35808611_ctg78|provirus_2163821_2228021	49.7	00	1	72.0	0.217	7.874e-15	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0001	765	1	-	SRR35808611_ctg442|provirus_3721232_3760862	71.5	00	4836	46.0	0.269	2.094e-07	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	4836	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#a861e3	CII-like regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0002	842	1198	+	SRR35808611_ctg442|provirus_3721232_3760862	7.4	00	769	51.0	0.408	1.249e-10	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	769	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0003	1307	1789	+	SRR35808611_ctg442|provirus_3721232_3760862	87.2	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0004	1786	2115	+	SRR35808611_ctg442|provirus_3721232_3760862	56.3	00	1368	56.0	0.36	3.276e-12	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1368	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0005	2144	3082	+	SRR35808611_ctg442|provirus_3721232_3760862	170.5	00	1748	113.0	0.311	8.222999999999999e-29	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	1748	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0006	3084	4847	+	SRR35808611_ctg442|provirus_3721232_3760862	295.6	00	310	242.0	0.317	8.765e-69	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	310	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0007	4973	6238	+	SRR35808611_ctg442|provirus_3721232_3760862	230.2	00	296	70.0	0.213	1.33e-14	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	296	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#fea328	DNA transposition protein	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0008	6240	6575	+	SRR35808611_ctg442|provirus_3721232_3760862	66.9	00	2041	49.0	0.309	2.118e-09	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2041	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0009	6591	7361	+	SRR35808611_ctg442|provirus_3721232_3760862	96.2	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0010	7372	7752	+	SRR35808611_ctg442|provirus_3721232_3760862	66.3	00	2113	44.0	0.308	1.368e-07	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2113	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0011	7757	8011	+	SRR35808611_ctg442|provirus_3721232_3760862	40.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0012	7983	8600	+	SRR35808611_ctg442|provirus_3721232_3760862	122.8	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0013	8600	8836	+	SRR35808611_ctg442|provirus_3721232_3760862	49.2	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0014	8821	9075	+	SRR35808611_ctg442|provirus_3721232_3760862	29.2	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0015	9072	9341	+	SRR35808611_ctg442|provirus_3721232_3760862	72.1	00	379	75.0	0.427	3.56e-18	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	379	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0016	9406	9696	+	SRR35808611_ctg442|provirus_3721232_3760862	54.2	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0017	9693	9938	+	SRR35808611_ctg442|provirus_3721232_3760862	23.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0018	9938	10285	+	SRR35808611_ctg442|provirus_3721232_3760862	49.2	00	355	102.0	0.489	9.966e-28	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	355	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#ffdf59	nucleoside 2-deoxyribosyltransferase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0019	10278	11396	+	SRR35808611_ctg442|provirus_3721232_3760862	150.9	00	2045	344.0	0.497	5.953e-107	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	2045	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0020	11389	11613	+	SRR35808611_ctg442|provirus_3721232_3760862	26.7	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SRR35808611_ctg442|provirus_3721232_3760862_CDS_0021	11604	11810	+	SRR35808611_ctg442|provirus_3721232_3760862	41.9	00	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:Pyrodigal-gv:0.3.2	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
